"Community safety and social inclusion > Welsh Index of Multiple Deprivation > WIMD indicator data by age > Indicator data by Lower Layer Super Output Areas - Overcrowded Households"
""

Filters:
Indicator: People living in overcrowded households (bedrooms measure) (percentage)

"","","All Ages ","0- 15 ","0 - 18 ","16 - 64 ",65+ ," 0 - 4 ","5 - 9 ","10 - 15 ","16 - 18 ","19 - 24 ","25 - 29 ","30 -34 ","35 - 39 ","40 - 44 ","45 - 49 ","50 - 54 ","55 - 59 ","60 - 64 ","65 - 69 ","70 - 74 ","75 - 79 ","80 - 84 ",85+ 
"Rhondda Cynon Taf 018C ","W01001219 ",8.7759815242,17.272727273,15.355805243,8.4928229665,2.0576131687,11.267605634,26.388888889,14.285714286,6.38297872340426,17.482517483,11.627906977,10.144927536,9.6774193548,5.8823529412,6.25,6.5217391304,1.2048192771,3.7735849057,1.9607843137,0,7.6923076923,0,2.0408163265
"Rhondda Cynon Taf 018D ","W01001220 ",5.138607167,9.2465753425,9.1168091168,4.9250535332,1.185770751,11.538461538,9.5744680851,7.5,8.47457627118644,10.891089109,4.2553191489,5.2083333333,5.8823529412,2.8571428571,7.2072072072,2.4096385542,2.3255813953,0,4.2857142857,0,0,0,0
"Rhondda Cynon Taf 018E ","W01001259 ",4.603270745,5.6547619048,6.2189054726,4.9164208456,2.3489932886,4.5871559633,6.1946902655,6.1403508772,9.09090909090909,10.891089109,5.6910569106,2.8037383178,1.0869565217,5.1724137931,6.4220183486,4.854368932,2.1739130435,1.8518518519,4.6511627907,1.4285714286,0,2.2727272727,3.125
"Rhondda Cynon Taf 018F ","W01001261 ",8.5055643879,10.344827586,9.5435684647,10.3117506,0,10,8.3333333333,12,5.26315789473684,25.595238095,15.306122449,5.6818181818,9.2307692308,6.3157894737,7.1428571429,1.3513513514,1.5384615385,3.4482758621,0,0,0,0,0
"Rhondda Cynon Taf 023A ","W01001178 ",4.2715038034,6.7251461988,6.5853658537,4.4748858447,0.3676470588,8.6538461538,4.5871559633,6.976744186,5.88235294117647,12.751677852,4.2735042735,2.7777777778,5.6818181818,3.4782608696,3.2,0.7462686567,2.0833333333,2.1052631579,0,1.3698630137,0,0,0
"Rhondda Cynon Taf 023B ","W01001179 ",7.0063694268,8.6053412463,9.8795180723,8.0397470641,1.0600706714,11.70212766,5.1546391753,8.904109589,15.3846153846154,15.894039735,10.891089109,7.4468085106,4.854368932,10.714285714,7.5949367089,2.5210084034,0,2.8301886792,1.1764705882,2.1739130435,0,0,0
"Rhondda Cynon Taf 023C ","W01001253 ",5.9523809524,7.3170731707,7.8873239437,5.9957173448,3.8647342995,9.1954022989,5.4945054945,7.3394495413,10.2941176470588,9.1666666667,7.6923076923,6.6666666667,5.9405940594,5.3846153846,4.6296296296,2.8985507246,2.7397260274,4.0404040404,3.5294117647,3.3333333333,3.3333333333,9.5238095238,0
"Rhondda Cynon Taf 023E ","W01001255 ",5.6946182728,6.9486404834,7.3979591837,6.2862669246,1.2875536481,7.2289156627,4.5871559633,8.6330935252,9.83606557377049,16.279069767,4.7619047619,2.9702970297,1.8518518519,7.2072072072,8.4745762712,3.6363636364,3.488372093,2.8571428571,2.8169014085,0,1.8867924528,0,0
"Rhondda Cynon Taf 023F ","W01001914 ",0.5145797599,1.0504201681,1.0771992819,0.3367003367,0,2.0833333333,0,1.2658227848,1.23456790123457,0,1.2195121951,0,0.5235602094,0.4484304933,0,0,0,0,0,0,0,0,0
"Rhondda Cynon Taf 023G ","W01001917 ",4.8257372654,11.073825503,9.6952908587,4.1439476554,0.3610108303,12.195121951,11.827956989,9.756097561,3.17460317460317,6.7796610169,6.6666666667,7.1428571429,6.1728395062,0.9090909091,4.3103448276,2.9126213592,1.3698630137,2.1276595745,1.0204081633,0,0,0,0
"Rhondda Cynon Taf 024A ","W01001249 ",2.5197984161,6.8493150685,6.8181818182,2.1566401816,0.3460207612,4.9180327869,8.3333333333,7.1428571429,6.66666666666667,5.4945054945,2.1505376344,1.4084507042,5.3333333333,0,3.1914893617,0.9523809524,0,0,0,1.0989010989,0,0,0
"Rhondda Cynon Taf 024B ","W01001250 ",3.4677990092,4.3824701195,4.8231511254,3.8592508513,1.4234875445,3.0303030303,2.7397260274,6.25,6.66666666666667,8.0808080808,5.0847457627,3.5714285714,2.5641025641,5.8823529412,4.347826087,3.0612244898,0,0.8547008547,1.7699115044,1.3888888889,2.2727272727,0,0
"Rhondda Cynon Taf 024C ","W01001251 ",6.615285806,14.285714286,13.211845103,5.0777202073,0,11.510791367,11.926605505,19.230769231,6.55737704918033,5.6451612903,6.8376068376,11.764705882,1.8181818182,8.7378640777,2.1505376344,2.0618556701,3.5714285714,2.1978021978,0,0,0,0,0
"Rhondda Cynon Taf 024D ","W01001252 ",2.4294156271,4.3956043956,3.869047619,2.4131274131,0,5.1020408163,8.9743589744,0,1.58730158730159,6.8965517241,3.0927835052,3.5714285714,1.0752688172,0.8,3.5398230088,1.8348623853,1.1494252874,0,0,0,0,0,0
"Rhondda Cynon Taf 029A ","W01001160 ",2.4466750314,7.6923076923,6.4935064935,1.4911463187,1.1494252874,10.38961039,11.235955056,2.1276595745,0,2.1052631579,2.6548672566,0.9174311927,1.8518518519,3.125,1.8018018018,2.0408163265,0,0,1.1904761905,2.8571428571,0,0,0
"Rhondda Cynon Taf 029B ","W01001161 ",3.5071942446,5.0955414013,4.8648648649,3.4868421053,0.4291845494,4.1666666667,7.0422535211,4.347826087,3.57142857142857,10,3.2608695652,3.1413612565,1.2903225806,1.3157894737,4.2105263158,2.6845637584,3.125,1.5748031496,0,0,0,3.3333333333,0
"Rhondda Cynon Taf 029C ","W01001189 ",4.449789537,6.2344139651,5.5803571429,3.9962825279,3.2258064516,6.6176470588,3.3898305085,8.1632653061,0,9.5238095238,2.4390243902,3.7313432836,1.7699115044,5.1724137931,2.6315789474,4.0404040404,4.1237113402,4.6875,3.6144578313,2.4390243902,0,8,0
"Rhondda Cynon Taf 029D ","W01001190 ",2.7261951798,4.6153846154,4.7770700637,2.466236054,0.974025974,3.821656051,4.2944785276,5.5,5.55555555555556,4.8951048951,2.4844720497,0.956937799,5.3475935829,0.9302325581,0.4048582996,3.2608695652,2.2388059701,0.8695652174,2.1739130435,0,0,0,2.8571428571
"Rhondda Cynon Taf 030A ","W01001193 ",2.7205276175,2.5125628141,2.8340080972,3.5714285714,0,1.7857142857,2.9850746269,2.6315789474,4.16666666666667,11.25,12.068965517,1.7857142857,0,0,3.4482758621,2.3529411765,2.2727272727,1.0204081633,0,0,0,0,0
"Rhondda Cynon Taf 030B ","W01001194 ",1.4318706697,2.2421524664,2.5145067698,1.2439530062,1.1029411765,0.5747126437,2.1582733813,4.5112781955,4.22535211267606,2.4390243902,2.1428571429,0.5263157895,0.5050505051,1.1494252874,0.6622516556,1.6393442623,0.7874015748,0.6622516556,0.7936507937,0,2.3255813953,0,4.347826087
"Rhondda Cynon Taf 030C ","W01001195 ",3.7609133647,7.421875,8.1967213115,3.7111334002,0,7.3170731707,6.3291139241,8.4210526316,12.2448979591837,6.6037735849,7.2916666667,3.3707865169,8.5106382979,2.3076923077,0,1.8691588785,0,1.0989010989,0,0,0,0,0
"Rhondda Cynon Taf 030D ","W01001242 ",3.0534351145,2.8301886792,3.5019455253,3.9402173913,1.3812154696,5.6603773585,1.4925373134,2.1739130435,6.66666666666667,18.644067797,5.5555555556,4.1666666667,0,3.4782608696,3.488372093,2.5,0,1.0638297872,1.0526315789,1.1363636364,1.25,0,4.1666666667
"Rhondda Cynon Taf 030E ","W01001243 ",7.4870274277,12.931034483,13.309352518,7.83847981,1.8181818182,13.253012048,12.121212121,13.253012048,15.2173913043478,18.181818182,11.111111111,7.0588235294,9.900990099,8.5106382979,5.2631578947,2.5316455696,3.4090909091,1.0638297872,4.4776119403,1.4285714286,0,1.9607843137,0
"Rhondda Cynon Taf 031A ","W01001191 ",2.780016116,3.7593984962,3.6666666667,2.5806451613,2.0408163265,3.3980582524,3.0487804878,4.9382716049,2.94117647058824,6.6176470588,2.0408163265,1.4218009479,1.581027668,2.4154589372,3.8043478261,2.8368794326,1.8518518519,2.0408163265,2.0202020202,0,2,10,0
"Rhondda Cynon Taf 031B ","W01001192 ",5.3655264923,9.0361445783,8.7301587302,5.5187637969,0,9.5652173913,7.8431372549,9.5652173913,6.52173913043478,6.5217391304,8.6206896552,4.3956043956,5.3191489362,8.9108910891,2.1505376344,2.6785714286,6.0975609756,3.7974683544,0,0,0,0,0
"Rhondda Cynon Taf 031C ","W01001223 ",1.5075376884,2.6217228464,2.5806451613,1.6511867905,0.2808988764,0,2.4096385542,4.9504950495,2.32558139534884,1.2345679012,0,3.8095238095,3.5087719298,2.5423728814,1.4814814815,0,0,0.9615384615,0,1.1764705882,0,0,0
"Rhondda Cynon Taf 031D ","W01001224 ",0.9394081729,0.8695652174,1.0954616588,1.0241404535,0.5347593583,1.4705882353,0.9433962264,0,3.125,3.7974683544,4,0.5882352941,0,0.4444444444,0,0.8333333333,1.0869565217,1.8181818182,1.3333333333,0,0,0,0
"Rhondda Cynon Taf 031E ","W01001225 ",1.0814249364,2.4734982332,2.1604938272,1.012145749,0,3.2608695652,1.1904761905,2.8037383178,0,3.5714285714,3.2786885246,0,1.5384615385,1.6,1.6393442623,0,0,0,0,0,0,0,0
"Rhondda Cynon Taf 031F ","W01001226 ",4.1884816754,5.3846153846,5.0660792952,4.2056074766,2.3166023166,3.125,5.8252427184,7.874015748,3.125,9.375,6.0975609756,5.298013245,3.0864197531,0.7462686567,2.0618556701,7.619047619,1.9801980198,3.8461538462,1.2820512821,0,0,10,2.7027027027
"Rhondda Cynon Taf 015A ","W01001180 ",10.04784689,17.933130699,16.966580977,8.6368366285,2.8901734104,15.172413793,17.073170732,22.549019608,11.6666666666667,13.548387097,10.687022901,7.1428571429,15,13.684210526,5.2631578947,3.1914893617,1.3333333333,1.0869565217,3.5087719298,4.347826087,0,6.25,0
"Rhondda Cynon Taf 015B ","W01001181 ",8.6676217765,14.166666667,15.25974026,8.8633993743,1.0152284264,13.698630137,15.873015873,13.461538462,19.1176470588235,19.298245614,9.5890410959,7.9365079365,10.752688172,7.5630252101,5.0724637681,6.6666666667,5.1020408163,0.9708737864,0,1.9607843137,0,4.5454545455,0
"Rhondda Cynon Taf 015C ","W01001282 ",6.2,9.429280397,10.559006211,6.7315490673,0.8241758242,6.7226890756,8.9430894309,11.801242236,16.25,9.0909090909,5.9701492537,3.125,4.4247787611,11.258278146,7.5471698113,4.4776119403,2.7272727273,1.9607843137,0,1.2658227848,2.4691358025,0,0
"Rhondda Cynon Taf 015D ","W01001283 ",3.9920159681,5.9479553903,6.309148265,4.5263157895,0.3521126761,6.3829787234,5.4054054054,5.9405940594,8.33333333333333,12.711864407,3.6585365854,0,2.6666666667,5.3097345133,5.4347826087,3.5087719298,3.9215686275,0,0,0,0,2.5641025641,0
"Rhondda Cynon Taf 015E ","W01001284 ",3.7037037037,5.303030303,4.8929663609,3.6616161616,0,5,2.8571428571,7.0175438596,3.17460317460317,8.7912087912,6.8493150685,0,0,5.3571428571,5.0847457627,1.3888888889,0,1.8518518519,0,0,0,0,0
"Rhondda Cynon Taf 019A ","W01001164 ",4.5132172792,7.2072072072,6.7357512953,4.5180722892,0.4504504505,3.4482758621,6.5217391304,11.2,3.77358490566038,15.384615385,3.2520325203,1.6806722689,0.9523809524,4.7619047619,3.9215686275,7.4468085106,3.8961038961,0,0,0,0,0,4.347826087
"Rhondda Cynon Taf 019B ","W01001165 ",5.0613496933,7.9051383399,8.5245901639,4.8387096774,2.1857923497,7.7922077922,7.8947368421,8,11.5384615384615,5.6179775281,6.8181818182,5.0632911392,2.1978021978,4.3103448276,6.4220183486,4.5454545455,2.6315789474,1.25,1.4084507042,0,0,6.6666666667,4.1666666667
"Rhondda Cynon Taf 019C ","W01001256 ",5.8774139379,14.468085106,13.157894737,4.5751633987,0.5235602094,9.1836734694,14.285714286,21.621621622,3.2258064516129,9.4736842105,5.376344086,6.9444444444,5.8139534884,2.3255813953,1.7543859649,6.0240963855,0,2.2727272727,0,0,0,0,3.0303030303
"Rhondda Cynon Taf 019D ","W01001257 ",2.693877551,3.6842105263,3.8961038961,3.2953105196,0,6.1224489796,3.5087719298,2.380952381,4.8780487804878,8.8607594937,7.2727272727,5,0,2.0202020202,2.2727272727,3.2258064516,2.3529411765,0.9345794393,0,0,0,0,0
"Rhondda Cynon Taf 019E ","W01001258 ",5.0592885375,4.7393364929,5.5335968379,5.269761606,4.6692607004,9.4117647059,3.3898305085,0,9.52380952380952,15.384615385,5.7692307692,9.8765432099,0,4.9382716049,5.8252427184,1.2820512821,1.2987012987,0,1.6666666667,0,1.6666666667,4.7619047619,19.512195122
"Rhondda Cynon Taf 021A ","W01001182 ",7.6766304348,11.214953271,12.113402062,7.9249217935,0.5208333333,10.655737705,11.764705882,11.340206186,16.4179104477612,7.8125,11.904761905,3.6036036036,8.0459770115,11.016949153,8.7719298246,2.6315789474,1.6129032258,4.2857142857,0,1.7543859649,0,0,0
"Rhondda Cynon Taf 021B ","W01001183 ",4.7524752475,6.9444444444,5.8823529412,4.9518569464,1.4388489209,8.3333333333,3.0303030303,7.6923076923,0,5.9139784946,6.1946902655,7.9207920792,0,1.6666666667,8.7719298246,6.6666666667,0,0,5.8823529412,0,0,0,0
"Rhondda Cynon Taf 021C ","W01001227 ",3.305785124,8.4033613445,7.7738515901,2.7842227378,0,11.267605634,9.6385542169,4.7619047619,4.44444444444444,4.7058823529,4.1095890411,6.1728395062,2.7777777778,1.9230769231,1.8691588785,3.2608695652,0,0.8,0,0,0,0,0
"Rhondda Cynon Taf 021D ","W01001228 ",2.4177300201,1.8691588785,2.1739130435,2.8230184582,1.6949152542,3.3333333333,1.5625,1.1111111111,3.2258064516129,10.843373494,4.2857142857,0,3.1578947368,4.5454545455,2.0202020202,1.0204081633,1.0526315789,0,1.7094017094,1.1363636364,0,6.25,0
"Rhondda Cynon Taf 021E ","W01001234 ",4.6703296703,6.8669527897,8.3941605839,5.1515151515,0.4291845494,4.7619047619,3.3333333333,11.235955056,17.0731707317073,7.6923076923,1.1363636364,5.4347826087,1.2658227848,10.784313725,5.3435114504,2.5641025641,2.7777777778,3.4782608696,1.5625,0,0,0,0
"Rhondda Cynon Taf 021F ","W01001235 ",2.5396825397,3.1847133758,3.4120734908,2.9896907216,0.3436426117,4.5454545455,2.2471910112,2.6086956522,4.47761194029851,6.7961165049,1.7391304348,4.9180327869,1.8518518519,1.8867924528,2.5862068966,3.5294117647,0,1.2987012987,0,0,0,0,2.9411764706
"Rhondda Cynon Taf 021G ","W01001236 ",2.908129544,5.5921052632,4.9418604651,2.8665931643,0.3311258278,7.2289156627,6.3157894737,3.9682539683,0,6.4220183486,3.8461538462,3.2608695652,3.0303030303,2.479338843,3.1914893617,3,1.3333333333,0,0,1.3157894737,0,0,0
"Rhondda Cynon Taf 022A ","W01001185 ",4.6769230769,8.3916083916,7.5801749271,4.0114613181,3.4246575342,9.4339622642,3.8961038961,10.67961165,3.50877192982456,6.8027210884,2.8037383178,6.25,2.4390243902,6.3829787234,7.2072072072,1.7699115044,0.9803921569,0,0,10.606060606,3.2786885246,0,2.5
"Rhondda Cynon Taf 022B ","W01001237 ",9.6114519427,13.402061856,15.697674419,10.520487265,2.5641025641,7.9545454545,13.698630137,16.923076923,28.3018867924528,16.8,5.9405940594,11.25,7.7922077922,14.678899083,14.864864865,5.3191489362,3.5714285714,2.8301886792,1.2345679012,3.0769230769,0,0,11.111111111
"Rhondda Cynon Taf 022C ","W01001238 ",12.910938434,19.196428571,19.288389513,11.464354528,5.8823529412,23.333333333,16.083916084,18.918918919,19.7674418604651,17.543859649,15.094339623,16.239316239,7.9207920792,6.0869565217,7.0707070707,7.8947368421,11.594202899,1.0204081633,2.8985507246,4.8387096774,13.513513514,6.6666666667,0
"Rhondda Cynon Taf 022D ","W01001262 ",10.17699115,15.846994536,16.203703704,10.009532888,3.2258064516,19.402985075,13.20754717,14.285714286,18.1818181818182,9.186351706,18.35443038,11.016949153,6.3492063492,8.6206896552,8.1967213115,5.7971014493,1.8518518519,5.5555555556,2.8571428571,3.8461538462,7.4074074074,0,0
"Rhondda Cynon Taf 022E ","W01001263 ",7.7732320281,16.788321168,16.216216216,7.323943662,3.8961038961,15.384615385,7.8947368421,23.333333333,14.5833333333333,5.2896725441,13.08411215,5.8823529412,13.559322034,13.333333333,11.111111111,0,10,0,0,5.2631578947,0,4.5454545455,13.636363636
"Rhondda Cynon Taf 022F ","W01001264 ",7.8192252511,1.8691588785,2.5477707006,8.8869715272,3.125,6.6666666667,0,0,4,9.6774193548,14.583333333,12.162162162,0,0,7.4626865672,7.4074074074,0,8.6956521739,4.2553191489,0,7.4074074074,0,0
"Rhondda Cynon Taf 025A ","W01001162 ",8.5564610012,18.085106383,17.757009346,7.2778827977,0.7042253521,15.267175573,23.4375,15.384615385,15.3846153846154,7.9710144928,13.675213675,6.6115702479,9.2592592593,4.8076923077,4.5871559633,6.4814814815,5.9405940594,1,0,0,3.8461538462,0,0
"Rhondda Cynon Taf 025B ","W01001244 ",0.8797653959,0.5952380952,0.4854368932,0.7772020725,1.179245283,2.2222222222,0,0,0,0,3.5087719298,2.1739130435,1.724137931,0,0,2.2988505747,0,0,0,2.8571428571,2.3529411765,0,0
"Rhondda Cynon Taf 025C ","W01001245 ",0.699844479,2.5,2.1367521368,0.4884004884,0,3.5714285714,0,3.5294117647,0,1.2658227848,0,0,0,1.2195121951,1.3888888889,1.1494252874,0,0,0,0,0,0,0
"Rhondda Cynon Taf 025D ","W01001246 ",4.0550325851,3.0150753769,4.8780487805,5.8748403576,1.0025062657,4.6875,0,4.2253521127,12.7659574468085,20.224719101,4.0540540541,0,2.6666666667,4.9382716049,2.8169014085,10.294117647,3.4482758621,0.7692307692,0,0.9345794393,0,1.9607843137,4.7619047619
"Rhondda Cynon Taf 026A ","W01001184 ",4.0372670807,8.389261745,8.0110497238,4.1084634347,0.7194244604,8.3333333333,6.0975609756,9.7222222222,6.25,9.022556391,5.0632911392,8.2474226804,5.5555555556,1.8518518519,4.5801526718,1.3793103448,2.2900763359,1.1976047904,1.8867924528,0.9523809524,0,0,0
"Rhondda Cynon Taf 026B ","W01001239 ",7.619047619,8.5271317829,9.0322580645,7.1676300578,8.2644628099,11.392405063,3.8961038961,9.8039215686,11.5384615384615,20.183486239,11.111111111,4.1666666667,3.7037037037,3.2967032967,8.1081081081,3.5294117647,2.7027027027,2.1978021978,5.8823529412,4.8387096774,11.904761905,12.820512821,9.6774193548
"Rhondda Cynon Taf 026C ","W01001240 ",5.5168719871,9.375,8.908045977,5.4919908467,1.4925373134,7.2164948454,12.903225806,9.3023255814,6.66666666666667,16.54676259,5.5555555556,5.6737588652,3.6496350365,3.9682539683,3.3707865169,3.4246575342,5.2631578947,2.0833333333,2.2727272727,0,0,4,2.7027027027
"Rhondda Cynon Taf 026D ","W01001241 ",6.2536189925,10.67961165,10.498687664,6.4685314685,0.3649635036,14.516129032,5.2631578947,10.091743119,9.72222222222222,23.728813559,8.5106382979,1.4084507042,4.0983606557,6.5217391304,5.7692307692,2.9411764706,2.0202020202,0,0,0,2.1739130435,0,0
"Rhondda Cynon Taf 027B ","W01001196 ",3.2092426187,4.0677966102,4.4817927171,3.0164533821,2.9585798817,3.2258064516,3.125,5.6603773585,6.45161290322581,6.8376068376,2.1978021978,2.8037383178,2.6548672566,2.3255813953,1.6949152542,3.4013605442,2.8037383178,0,0,0,0,31.25,0
"Rhondda Cynon Taf 027C ","W01001197 ",3.0473135525,6.2222222222,5.1851851852,2.7883396705,0.8583690987,7.8431372549,5.6179775281,5.8823529412,0,11.111111111,11.428571429,2.9411764706,1.3698630137,4.958677686,0,0.9009009009,2.2471910112,0.8620689655,0,1.9230769231,0,4,0
"Rhondda Cynon Taf 027D ","W01001198 ",1.6709511568,1.7361111111,2.3529411765,1.9553072626,0,1.0989010989,2.0408163265,2.0202020202,5.76923076923077,4.1666666667,0.9900990099,0.9345794393,2.7272727273,2.34375,0.8695652174,1.7391304348,1.6260162602,0.7874015748,0,0,0,0,0
"Rhondda Cynon Taf 027E ","W01001199 ",3.3918128655,5.5555555556,6.0913705584,3.3065236819,0.8032128514,3.1746031746,5.2083333333,8.3333333333,9.61538461538462,5.7692307692,5.5555555556,2.5,2.3076923077,2.6086956522,3.738317757,3.2520325203,0.8130081301,0.8403361345,1.9417475728,0,0,0,0
"Rhondda Cynon Taf 027F ","W01001915 ",0.9736540664,1.2295081967,1.5957446809,0.9632224168,0,0.6289308176,0,3.1055900621,3.94736842105263,5.3333333333,0,0,0.956937799,0.518134715,0,0,1.1494252874,0,0,0,0,0,0
"Rhondda Cynon Taf 027G ","W01001916 ",0.9836065574,1.4492753623,1.2903225806,0.8612440191,0,0.7042253521,0,3.7313432836,0,4.1666666667,1.1111111111,0,0,1.6666666667,1.6666666667,0,0,0,0,0,0,0,0
"Rhondda Cynon Taf 028A ","W01001157 ",2.6695526696,6.6390041494,5.5555555556,2.182952183,0,5.1020408163,7.5757575758,7.7922077922,0,4.5045045045,0.9090909091,5.6603773585,3.7974683544,3.488372093,1.9801980198,0.9900990099,0,0,0,0,0,0,0
"Rhondda Cynon Taf 028B ","W01001158 ",5.9392265193,7.96812749,9.0614886731,6.2311557789,1.9801980198,10,5.4054054054,8.0459770115,13.7931034482759,13.636363636,9.7345132743,4.5454545455,5.3097345133,4.7169811321,5.5555555556,3.9603960396,1.0101010101,2.0202020202,0,0,5.8823529412,5.7142857143,0
"Rhondda Cynon Taf 028C ","W01001159 ",1.5637216575,3.2727272727,2.6785714286,1.1815252417,0,4.2105263158,4.8387096774,1.6949152542,0,3.0612244898,1.1494252874,3.2,1.2048192771,0,0,1.7699115044,0,0,0,0,0,0,0
"Rhondda Cynon Taf 028D ","W01001277 ",3.9636663914,3.829787234,4.6428571429,4.3902439024,1.9230769231,8.8235294118,3.0769230769,0.9803921569,8.88888888888889,12.941176471,7.5471698113,3.8461538462,0,0.9345794393,6.0240963855,4.2553191489,3.2608695652,0.8771929825,0,2.9411764706,0,0,20
"Rhondda Cynon Taf 028E ","W01001278 ",6.5857885615,10.508474576,10.434782609,6.25,1.1695906433,11.578947368,8.9887640449,10.810810811,10,12.307692308,7.6923076923,8.1081081081,5.9523809524,6.976744186,6.25,1.5873015873,0,1.9607843137,1.9230769231,2.5,0,0,0
"Rhondda Cynon Taf 028F ","W01001279 ",8.9678510998,18.897637795,17.064846416,7.3913043478,2.9411764706,11.956521739,19.101123596,27.397260274,5.12820512820513,16.842105263,10,12.903225806,5.8823529412,11.392405063,5.9523809524,0,1.5151515152,0,2.6315789474,5.4054054054,2.4390243902,0,0
"Merthyr Tydfil 004A ","W01001292 ",10,12.99734748,12.808988764,9.8331870061,5.6074766355,9.7744360902,13.888888889,15.441176471,11.7647058823529,15.882352941,9.0163934426,11.926605505,6.4220183486,13.333333333,10.256410256,7.6271186441,7.3394495413,1.0309278351,2.3255813953,15.217391304,0,7.1428571429,3.5714285714
"Merthyr Tydfil 004B ","W01001293 ",8.4848484848,10.820895522,12.5,9.8943323727,2.3460410557,7.5268817204,9.8591549296,14.423076923,19.1176470588235,16.379310345,10.344827586,12.222222222,6.1224489796,11.578947368,8.9108910891,8.6956521739,5.1020408163,3.4782608696,0,4.4444444444,2.7027027027,2.1276595745,2.5641025641
